Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
HURTO,POR DESCUIDO,2025-04-06,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,BUENOS AIRES,
HURTO,POR DESCUIDO,2025-04-01,21:00:00 - 23:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,COTO BRUS,
HURTO,POR DESCUIDO,2025-04-12,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-12,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-04-04,00:00:00 - 02:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,HOMBRE,ISRAEL,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-04-14,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,VENEZUELA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-04-13,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-04-15,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-04-10,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2025-04-14,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-04-13,12:00:00 - 14:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-04-15,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-04-15,12:00:00 - 14:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-04-17,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,TIBAS,
HURTO,POR DESCUIDO,2025-04-18,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ASERRI,
HURTO,POR DESCUIDO,2025-04-18,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-04-17,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
HURTO,POR DESCUIDO,2025-04-19,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,MUJER,CANADA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-04-21,09:00:00 - 11:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-04-20,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-04-22,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-04-21,06:00:00 - 08:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-03-17,06:00:00 - 08:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-03-24,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-03-26,18:00:00 - 20:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-03-26,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-03-28,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-26,18:00:00 - 20:59:59,PERSONA,FINQUERO [PERSONA],Desconocido,HOMBRE,ESTADOS UNIDOS,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-03-28,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,CANADA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-28,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-03-03,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-03-29,12:00:00 - 14:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,HOMBRE,CHINA,SAN JOSE,CURRIDABAT,
HURTO,POR DESCUIDO,2025-03-30,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-22,18:00:00 - 20:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-03-31,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-03-17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-03-29,06:00:00 - 08:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-12,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-02-10,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,OSA,
HURTO,POR DESCUIDO,2025-04-02,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
HURTO,POR DESCUIDO,2025-03-24,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-23,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2025-04-03,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-04-04,06:00:00 - 08:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
HURTO,POR DESCUIDO,2025-04-04,18:00:00 - 20:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-03-29,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2025-03-20,00:00:00 - 02:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-20,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,FRANCIA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-03-20,18:00:00 - 20:59:59,VEHICULO,EQUIPO ESPECIAL [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,CARTAGO,TURRIALBA,
HURTO,POR DESCUIDO,2025-03-21,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-03-20,09:00:00 - 11:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-21,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Menor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
HURTO,POR DESCUIDO,2025-03-21,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2025-03-24,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR DESCUIDO,2025-03-25,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-03-26,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Menor de edad,HOMBRE,BRASIL,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-27,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Menor de edad,HOMBRE,COSTA RICA,ALAJUELA,LOS CHILES,
HURTO,POR DESCUIDO,2025-03-27,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-03-27,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2025-03-26,18:00:00 - 20:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-03-28,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,PARAISO,
HURTO,POR DESCUIDO,2025-03-29,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,GUANACASTE,CANAS,
HURTO,POR DESCUIDO,2025-03-29,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-30,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,DESCONOCIDO,SUIZA,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2025-03-29,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES,
HURTO,POR DESCUIDO,2025-03-31,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,FRANCIA,ALAJUELA,UPALA,
HURTO,POR DESCUIDO,2025-04-01,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2025-04-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-04-02,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,GUANACASTE,NICOYA,
HURTO,POR DESCUIDO,2025-03-20,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2025-05-09,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO,
HURTO,POR DESCUIDO,2025-05-12,18:00:00 - 20:59:59,PERSONA,COBRADOR/MENSAJERO/PAGADOR [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2025-05-13,06:00:00 - 08:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-05,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,TURQUIA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2025-05-14,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,PERU,SAN JOSE,PURISCAL,
HURTO,POR DESCUIDO,2025-05-13,15:00:00 - 17:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-14,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-05-09,00:00:00 - 02:59:59,EDIFICACION,CENTRO EDUCATIVO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2025-04-18,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2025-05-08,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2025-05-16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
HURTO,POR DESCUIDO,2025-05-10,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-17,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-19,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,Desconocido,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2025-04-30,09:00:00 - 11:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2025-05-19,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,MUJER,CANADA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-01,12:00:00 - 14:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-21,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,Desconocido,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-05-16,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,EL GUARCO,
HURTO,POR DESCUIDO,2025-05-17,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-23,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2025-05-06,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-05-23,09:00:00 - 11:59:59,PERSONA,ESTUDIANTE [PERSONA],Menor de edad,DESCONOCIDO,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR DESCUIDO,2025-03-05,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUERTO JIM&#201;NEZ,
HURTO,POR DESCUIDO,2025-03-03,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-05,06:00:00 - 08:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-06,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,Desconocido,SAN JOSE,CURRIDABAT,
HURTO,POR DESCUIDO,2025-03-07,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-03-07,12:00:00 - 14:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2025-03-08,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
HURTO,POR DESCUIDO,2025-03-10,21:00:00 - 23:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,NICARAGUA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2025-02-27,06:00:00 - 08:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
HURTO,POR DESCUIDO,2025-03-10,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
HURTO,POR DESCUIDO,2025-03-04,15:00:00 - 17:59:59,PERSONA,ESTUDIANTE [PERSONA],Desconocido,HOMBRE,Desconocido,GUANACASTE,CANAS,
HURTO,POR DESCUIDO,2025-03-12,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-12,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-08,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,NARANJO,
HURTO,POR DESCUIDO,2025-03-12,06:00:00 - 08:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR DESCUIDO,2025-03-13,12:00:00 - 14:59:59,VEHICULO,CARGA LIVIANA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-15,03:00:00 - 05:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-14,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR DESCUIDO,2025-03-14,12:00:00 - 14:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2025-03-16,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA,
HURTO,POR DESCUIDO,2025-03-13,15:00:00 - 17:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,EL SALVADOR,SAN JOSE,MONTES DE OCA,
HURTO,POR DESCUIDO,2025-02-06,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,COSTA RICA,LIMON,SIQUIRRES,
HURTO,POR DESCUIDO,2025-03-14,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
HURTO,POR DESCUIDO,2025-03-17,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
ASALTO,ARMA DE FUEGO,2025-05-23,15:00:00 - 17:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS,
ASALTO,ARMA DE FUEGO,2025-05-25,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2025-05-25,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2025-05-25,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN ISIDRO,
ASALTO,ARMA DE FUEGO,2025-05-26,15:00:00 - 17:59:59,EDIFICACION,VENTA CELULARES [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2025-05-26,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
ASALTO,ARMA DE FUEGO,2025-05-27,00:00:00 - 02:59:59,OTROS,BICICLETA/REPARTIDOR/MENSAJERO/COBRADOR [OTROS],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA DE FUEGO,2025-05-28,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,ALEMANIA,ALAJUELA,GRECIA,
ASALTO,ARMA DE FUEGO,2025-05-29,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA DE FUEGO,2025-06-06,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA DE FUEGO,2025-06-06,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA DE FUEGO,2025-06-06,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,PANAMA,SAN JOSE,MONTES DE OCA,
ASALTO,ARMA DE FUEGO,2025-06-07,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA DE FUEGO,2025-06-09,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2025-06-10,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2025-06-13,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2025-06-13,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA DE FUEGO,2025-06-14,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA DE FUEGO,2025-06-15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2025-06-18,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
